Pango lineage,antigenic_score,frequency,zscore,significant,date
A.23.1,2.265132977630037,0.0016393859754346,1.1437989626574196,yes,01-2021
P.1.1,5.578186793302731,0.0011796516713941,3.144271392205684,yes,02-2021
P.1,5.383710451603697,0.0076412268377382,2.9924892464067283,yes,02-2021
B.1.351.2,5.354396993175604,0.0012161015825888,2.9696110927859145,yes,02-2021
B.1.351,4.917839228908077,0.0160843517217612,2.6288926606782974,yes,02-2021
B.1.525,4.048273003982471,0.0042580123532062,1.9502259067665968,yes,02-2021
B.1.1.7,3.56763499609025,0.4319678975691223,1.575104349290388,yes,02-2021
B.1.617.1,3.419312752233642,0.0012061606977175,1.4593439012811806,yes,02-2021
P.1.14,5.453732178568957,0.0069596825075529,2.4964203103276867,yes,03-2021
B.1.351.2,5.383436051524708,0.0015934916632392,2.444559661935774,yes,03-2021
P.1,5.3548147479575245,0.0160038243799917,2.4234444252473923,yes,03-2021
B.1.351,4.954052121760052,0.0218308357863773,2.127783618318958,yes,03-2021
B.1.525,4.072547868054566,0.0069726027102278,1.4774578595667187,yes,03-2021
B.1.623,4.07008044500871,0.0017959081718128,1.475637529423428,yes,03-2021
B.1.1.7,3.615486513742457,0.6124542140317708,1.140262921720557,yes,03-2021
Q.1,3.531737131783308,0.0029931802863547,1.0784771956294257,yes,03-2021
Q.2,3.476415067778086,0.0011283643669423,1.0376635942217165,yes,03-2021
Q.3,3.452684387622296,0.0019854044777115,1.0201563927384012,yes,03-2021
P.1.1,5.548806041217572,0.001250481760142,1.6334026543617712,yes,04-2021
P.1.14,5.5376584571342535,0.0170522144209662,1.6261828209352789,yes,04-2021
B.1.351.3,5.421018581805905,0.001254670978769,1.5506399531297113,yes,04-2021
P.1,5.398055712062678,0.0351684903731756,1.53576784332536,yes,04-2021
P.1.17,5.385540656907687,0.0030392781138462,1.5276623549193458,yes,04-2021
P.1.16,5.377848231954878,0.0016233222179399,1.5226802864828142,yes,04-2021
P.1.10,5.293877835443339,0.0028863716339628,1.4682961014397893,yes,04-2021
B.1.351.2,5.127484168779779,0.0012777116812172,1.3605297417016298,yes,04-2021
B.1.351,4.923894090441527,0.0160279504666789,1.2286727902848291,yes,04-2021
P.1.1,5.650209502187256,0.0020486923010305,1.7961444821496888,yes,05-2021
P.1.14,5.535126378442194,0.0142515371958084,1.7190189614964382,yes,05-2021
B.1.351.2,5.414840816017945,0.0012773880661643,1.6384069105966863,yes,05-2021
P.1,5.3776618963538105,0.0476963713518662,1.613490628842171,yes,05-2021
P.1.10,5.3700258414496815,0.0030635662942755,1.6083731564356831,yes,05-2021
P.1.16,5.364935258954518,0.0024059279466528,1.6049615891042517,yes,05-2021
P.1.15,5.354960699404636,0.0021758898415172,1.5982769156826668,yes,05-2021
P.1.17,5.33507077894057,0.0039755997228717,1.5849472421247863,yes,05-2021
P.1.13,5.243282648076028,0.0013558716549753,1.523433380210517,yes,05-2021
C.36.3,4.963094315384282,0.0018565428249761,1.3356589234822829,yes,05-2021
B.1.351,4.912323258150503,0.0128577769117519,1.3016335677581403,yes,05-2021
P.1.1,5.834767605579724,0.001843745811526,2.2913942997762846,yes,06-2021
P.1.7,5.743085163669506,0.0025433231229915,2.2245202124906363,yes,06-2021
P.1.14,5.617688691778685,0.0091075812604814,2.13305477557796,yes,06-2021
P.1.10,5.58949941991853,0.002278529841549,2.11249323961079,yes,06-2021
B.1.351.2,5.537791866016875,0.0016279883229431,2.0747772342241437,yes,06-2021
P.1.15,5.525585124739448,0.0034880793987557,2.065873515424208,yes,06-2021
P.1,5.445209160070069,0.0510560675255558,2.007246485373766,yes,06-2021
P.1.16,5.384996884495343,0.0012912758786396,1.9633270511990637,yes,06-2021
P.1.17,5.286010323859025,0.0063583078074789,1.89112526688597,yes,06-2021
C.36.3,5.035617732912269,0.0016377954815151,1.70848641441026,yes,06-2021
B.1.351,4.966764206839887,0.0091958456876289,1.6582639659615348,yes,06-2021
B.1.621,4.430301668913365,0.00886567134904,1.2669628417843364,yes,06-2021
B.1.620,4.395944809761937,0.0010493659671983,1.2419026061505245,yes,06-2021
B.1.621.1,4.295228832517241,0.0020398889829649,1.168439368119442,yes,06-2021
B.1.525,4.123221256394356,0.0017587504372358,1.0429753270253015,yes,06-2021
P.1.14,5.723692154406236,0.0024188531185453,2.8247641644861408,yes,07-2021
P.1.7,5.700205512130706,0.0022330427280946,2.8043346111282164,yes,07-2021
B.1.351.2,5.60350636678769,0.0010584556170315,2.720222104696886,yes,07-2021
P.1.15,5.507861634979156,0.0018979204167461,2.637026766301382,yes,07-2021
P.1.17.1,5.455032033387234,0.0016872247061458,2.59107361761633,yes,07-2021
P.1,5.4448142139413545,0.0198634625434456,2.582185778940951,yes,07-2021
B.1.351.5,5.406927713494624,0.0016341360231599,2.5492306943723944,yes,07-2021
P.1.17,5.327584145374251,0.0020654815724204,2.4802147133093158,yes,07-2021
B.1.351,5.048321825390668,0.0023458561794397,2.2373019801892413,yes,07-2021
B.1.621,4.471712377882956,0.0080147321095285,1.7357456769787385,yes,07-2021
B.1.621.1,4.284783587332993,0.0010551375743448,1.5731480755050025,yes,07-2021
B.1.1.7,3.736791347634447,0.0480850746144849,1.0964840820181971,yes,07-2021
P.1.7,5.767155807902284,0.0017601931283462,4.33929263076391,yes,08-2021
P.1,5.406484970596431,0.0059301092699853,3.901706924163984,yes,08-2021
B.1.621,4.309757142785527,0.0032060269363219,2.57109637337674,yes,08-2021
B.1.1.7,3.7494875796761753,0.0080101383619141,1.8913465092319584,yes,08-2021
AY.4.2,3.5432083090164426,0.0041096730663068,1.6410771470544696,yes,08-2021
AY.34.1,3.541133164935351,0.0011654296755198,1.6385594680654942,yes,08-2021
AY.29.1,3.526665795885288,0.0033528009744043,1.6210068598321723,yes,08-2021
AY.68,3.4977169302619027,0.0010799940414121,1.5858845030769102,yes,08-2021
AY.27,3.4259809060249404,0.0088798293039843,1.498850411025323,yes,08-2021
AY.33,3.365875127671115,0.0065489699529446,1.4259267732614154,yes,08-2021
AY.34,3.076073494536492,0.0025608783659449,1.074323484910469,yes,08-2021
AY.126,3.02958272983945,0.005578508775773,1.0179183309138513,yes,08-2021
P.1,5.338310713831928,0.0013510987690582,4.419163185395612,yes,09-2021
B.1.621,4.327211028063633,0.0015927478572,2.9727947862773205,yes,09-2021
AY.4.2.2,3.8157974964620087,0.0022522763077087,2.2412226362691725,yes,09-2021
AY.34.1,3.745587564856688,0.0014258631278203,2.1407880027631503,yes,09-2021
AY.29.1,3.645075602924416,0.0015179834984379,1.9970066056185625,yes,09-2021
AY.4.2,3.5716600156432308,0.011696616912766,1.8919863124260767,yes,09-2021
AY.27,3.437102443717285,0.0085845504792929,1.699502996848848,yes,09-2021
AY.33,3.3622408979082024,0.0065231903019946,1.5924142738559937,yes,09-2021
AY.34,3.2221203098304687,0.0025406531200769,1.3919731170500678,yes,09-2021
AY.119.2,3.2017006347701,0.0034938986942938,1.3627629678004018,yes,09-2021
AY.23.1,3.105804553166908,0.0010440308669995,1.2255845431777774,yes,09-2021
AY.4.2.1,3.081408376999103,0.0012856799551413,1.1906860472479492,yes,09-2021
AY.126,3.019215559923896,0.0076740273957971,1.1017198191540571,yes,09-2021
AY.4.2.2,4.079434835465202,0.0052535239687527,2.8707540430469978,yes,10-2021
AY.34.1,3.83022298427596,0.0014153526851344,2.4750889490404973,yes,10-2021
AY.4.2.3,3.774267601387384,0.0011919518030613,2.3862505100773115,yes,10-2021
AY.4.2,3.698770651098537,0.022455391888386,2.266386595938823,yes,10-2021
AY.4.2.1,3.530773729523641,0.0039880660690092,1.9996636553943203,yes,10-2021
AY.27,3.4746341360763666,0.0057752731255945,1.9105327516559767,yes,10-2021
AY.34,3.432901069353887,0.0024963246951658,1.844274595436148,yes,10-2021
AY.33,3.4111899772228678,0.0050776858551209,1.809804640383808,yes,10-2021
AY.119.2,3.264565068989088,0.0033207460148165,1.577013311146584,yes,10-2021
AY.126,3.2203019856311217,0.0098916145397941,1.5067383344379188,yes,10-2021
AY.4.3,3.145017587254282,0.0011069153382721,1.3872118816675176,yes,10-2021
AY.47,2.9727242604088184,0.0074053789167219,1.1136676860857555,yes,10-2021
BA.1,14.47021778498072,0.0020167746277641,7.911816313819751,yes,11-2021
AY.4.2.2,4.224729425909834,0.0135724740538217,1.123486953426577,yes,11-2021
AY.34.1,4.129627006603481,0.0023661004870766,1.060475164959689,yes,11-2021
BA.1.1.2,16.725907760188363,0.001232334894827,2.020302050244044,yes,12-2021
BA.1.21,15.90504987860588,0.0021420643530822,1.869634701701036,yes,12-2021
BA.1.1.15,15.560672565307986,0.0021268724073157,1.806424713885691,yes,12-2021
BA.1.1.18,15.541672042909278,0.0112858284168026,1.8029371938228684,yes,12-2021
BA.1.1,15.536931228354533,0.1064160055191445,1.802067023754548,yes,12-2021
BA.1.18,15.359597835723555,0.0192839410409521,1.7695177205495447,yes,12-2021
BA.1.15,15.235232374600216,0.0536150575417287,1.7466906091844705,yes,12-2021
BA.1.1.14,15.215415702789096,0.0022832600843242,1.7430532860062211,yes,12-2021
BA.1.17,15.0940396209489,0.0201159234826373,1.7207748711457265,yes,12-2021
BA.1.20,15.088038189048932,0.011955167674399,1.719673316476986,yes,12-2021
BA.1.1.1,15.087177627608993,0.0049668726217902,1.7195153615942669,yes,12-2021
BA.1.1.13,15.034563582214204,0.0010884582319792,1.7098581250693867,yes,12-2021
BA.1.19,14.8158534781047,0.0012108874419801,1.6697141827072604,yes,12-2021
BA.1.17.2,14.778435976273816,0.0583656683473129,1.6628462511000326,yes,12-2021
BA.1.15.1,14.764157295578132,0.0140275278057289,1.660225418664382,yes,12-2021
BA.1.14,14.63035290373045,0.00228594101593,1.6356658043932308,yes,12-2021
BA.1,14.51462391947582,0.1215391407078017,1.614423906619641,yes,12-2021
BA.1.16,14.138997523574083,0.0041259537414187,1.545478192162742,yes,12-2021
BA.2.10,14.054836662278593,0.0017131152961446,1.5300305804543155,yes,12-2021
BA.1.13,13.945723546566551,0.0016335809918374,1.5100030163601434,yes,12-2021
BA.2,13.38779454755304,0.0032859285049159,1.407595906868105,yes,12-2021
BC.1,18.21562706798533,0.001941172220925,1.5651906437630838,yes,02-2022
BD.1,17.751648274230874,0.0027819280426094,1.278513201147105,yes,02-2022
BA.1.1.2,17.66673173918826,0.0176810006983613,1.2260460293075466,yes,02-2022
BA.1.1.12,17.393144270223484,0.0018595047812097,1.057005208928788,yes,02-2022
BA.1.1.2,17.88890335263132,0.0046378710933944,3.137366475357408,yes,04-2022
BA.1.1,16.975373200259753,0.0280292688254245,2.127638079593413,yes,04-2022
BA.2.9.3,16.682712683476694,0.0021569376945339,1.804159283247537,yes,04-2022
BA.1.1.1,16.450446014124353,0.0016054169169442,1.5474340390662202,yes,04-2022
BA.2.3.1,16.173072071015397,0.0065927665228708,1.240851551476667,yes,04-2022
BA.1.15,16.12757892402162,0.0010247729299768,1.1905678008932503,yes,04-2022
BA.2.9.3,16.872500446222922,0.0022190684092433,2.6393143735264384,yes,06-2022
BA.2.75,16.417036154340764,0.001291923388943,1.9522910264965545,yes,06-2022
BA.2.3.1,16.268201710646686,0.0038662707301457,1.727788821861615,yes,06-2022
BG.2,16.089755951813867,0.0013356207976866,1.4586208438627388,yes,06-2022
BG.5,15.95034760254734,0.0016396027715556,1.2483369809473557,yes,06-2022
BA.2.56,15.874648124275986,0.0061214369987859,1.1341517201984006,yes,06-2022
BA.2.12.1,15.81183902968222,0.1996059633663723,1.039410342749453,yes,06-2022
BA.2.2,15.802014559332882,0.0021886702118564,1.0245910899068076,yes,06-2022
BA.2.75.2,17.98013157802437,0.0019993691085875,4.37883013810532,yes,08-2022
BA.2.75.5,17.845555682484715,0.0011156572404067,4.155998035638099,yes,08-2022
BA.2.75.1,16.643218209627886,0.003792306835894,2.1651557241123616,yes,08-2022
BA.5.5.1,16.348514198344237,0.0011342128701848,1.6771818995539465,yes,08-2022
BL.1,16.055060845652438,0.0011666852222964,1.191278927895102,yes,08-2022
BN.1.5,19.80146473697797,0.0014033693680992,2.5822313644708474,yes,10-2022
BN.1.3,19.695606325902293,0.0034603628254503,2.5065691473469847,yes,10-2022
BN.1.2,19.63752117929663,0.0015347349938802,2.465052833910093,yes,10-2022
BN.1,19.61737284215833,0.0026593529121516,2.450651825584424,yes,10-2022
BA.2.75.2,19.541140621869182,0.0054436633707778,2.39616490532234,yes,10-2022
BA.2.75.5,19.501428111193675,0.0016821208179272,2.367780419151315,yes,10-2022
XBB.1,19.492301909156307,0.0086797434205045,2.361257473331035,yes,10-2022
BN.1.3.1,19.474789906934976,0.0011470461958437,2.34874078334032,yes,10-2022
BM.4.1.1,19.315819626595555,0.0010637411648606,2.2351168988982613,yes,10-2022
XBB.9,19.288969017962582,0.0014706542008163,2.215925447225675,yes,10-2022
XBB.2,19.17830206799377,0.0014578380422036,2.136826330661469,yes,10-2022
BY.1,19.150376514650453,0.0012495754647459,2.116866563091793,yes,10-2022
BL.1,19.03802289307034,0.0017462016109911,2.036561899303012,yes,10-2022
BM.1.1.3,18.86259037349757,0.0026945973483367,1.911171642150823,yes,10-2022
BA.2.3.20,18.784726633755536,0.0040434980423317,1.855518594626557,yes,10-2022
CM.2,18.62488200086694,0.0011214138786181,1.741269767378856,yes,10-2022
XBB.3,18.61399557392884,0.0014802663197759,1.7334887021774803,yes,10-2022
BM.1.1,18.442905037528227,0.0013136562578098,1.611201874126313,yes,10-2022
XBB,18.060609109200627,0.0027202296655623,1.337956156183188,yes,10-2022
BA.5.2.23,17.603530110842915,0.0021659308055596,1.0112592970004468,yes,10-2022
DV.6,20.845240366268584,0.0017196809159797,2.297914737706644,yes,12-2022
XBB.2.6,20.743317663390386,0.0117409827699066,2.236378740265646,yes,12-2022
CH.1.1.2,20.542903123548125,0.0014450867052023,2.115378136252922,yes,12-2022
CH.1.1.1,20.53952154426199,0.0031925044101494,2.1133365022653816,yes,12-2022
BN.1.2.2,20.471306686355742,0.0016475652646644,2.0721516709862,yes,12-2022
BN.3.1,20.3900434281684,0.0013452342649196,2.0230888468395585,yes,12-2022
CH.1.1.7,20.294862778311742,0.0011815872100118,1.965623374863108,yes,12-2022
BN.1.3.5,20.25225725998417,0.00160873376011,1.939900223958141,yes,12-2022
XBB.1.9,20.206588638728338,0.0010734137330389,1.9123277196840835,yes,12-2022
XBB.1.4.1,20.161236772219556,0.0021912063284257,1.8849464566031384,yes,12-2022
BN.1.3.6,20.12097307974108,0.0015532601821752,1.860637186858973,yes,12-2022
CH.1.1,20.065990730931023,0.0127977544295651,1.82744150444346,yes,12-2022
XBB.2,20.0413775728536,0.0022272641540834,1.8125812702689672,yes,12-2022
BN.1.3,19.980671568208766,0.0118436088890861,1.7759299213448554,yes,12-2022
BN.1.2,19.97670945932622,0.0079881952226154,1.7735377916703832,yes,12-2022
BN.1.2.3,19.958758821192724,0.0016891704481155,1.762700064735619,yes,12-2022
BN.1.4,19.89548490248611,0.0015865443289361,1.724498333525008,yes,12-2022
BN.1.2.1,19.876834918065665,0.0012509291824304,1.7132383751333762,yes,12-2022
BN.1.5,19.75027133062129,0.0041882551340796,1.6368254036052627,yes,12-2022
XBB.1,19.7274975414912,0.0197319516714189,1.6230756914208628,yes,12-2022
BN.1,19.71208125828196,0.0054003528119556,1.6137680853887997,yes,12-2022
BN.1.3.1,19.71144156098599,0.0054586000687872,1.6133818671071392,yes,12-2022
XBF,19.64489857600294,0.005835820398744,1.5732064318213768,yes,12-2022
DS.3,19.643360011326116,0.0011427557054574,1.5722775208982704,yes,12-2022
XBB.1.5,19.603538484724105,0.0180205917921294,1.5482352095203422,yes,12-2022
BN.1.4.4,19.58273012630809,0.001533844429898,1.5356721293225015,yes,12-2022
XBB.1.15,19.39205041758017,0.0058053099308799,1.420548945409757,yes,12-2022
CM.8.1,19.35075615990776,0.0010068454395171,1.3956174702555508,yes,12-2022
BA.2.3.20,19.132749043935046,0.0023631744200237,1.263995319824088,yes,12-2022
BR.2.1,19.12213586019379,0.0061270566829019,1.2575875928986824,yes,12-2022
XBB,19.076896233589498,0.0029456469883394,1.2302740948424136,yes,12-2022
DV.1.1,22.608593994684227,0.0019036287923854,2.739035441367624,yes,02-2023
EM.1,20.928753439843216,0.0012330322859769,1.678928300672554,yes,02-2023
DV.6,20.681799384152843,0.0058569033583905,1.523081510864725,yes,02-2023
CH.1.1.1,20.63432205794212,0.0116813584987291,1.493119707411386,yes,02-2023
CH.1.1.10,20.530819163217146,0.0011140554864528,1.4278015095238836,yes,02-2023
CH.1.1.2,20.47734401021101,0.0028824833702882,1.3940546212324934,yes,02-2023
BN.1.2.5,20.43963049484964,0.0018928127197014,1.370254524955447,yes,02-2023
XBB.1.5.10,20.387558383412387,0.0010383429776648,1.3373930625942625,yes,02-2023
BN.1.2.2,20.353349632595656,0.0022930074090097,1.315804739279549,yes,02-2023
EJ.2,20.31742833657089,0.0011789519225569,1.2931356697008152,yes,02-2023
BN.3.1,20.310511231056218,0.0011897679952409,1.2887704500804655,yes,02-2023
BN.1.3.5,20.271058095643596,0.0019523011194635,1.2638725212543027,yes,02-2023
BN.1.2,20.1838954602026,0.0080201178951922,1.2088662696392238,yes,02-2023
XBB.1.5.35,20.128585923173905,0.0016386350116272,1.1739617455260964,yes,02-2023
CH.1.1.24,20.10098981508276,0.0019847493375155,1.1565465026576531,yes,02-2023
BN.1.4,20.083897749898867,0.0010383429776648,1.1457601096881225,yes,02-2023
BN.1.3,20.066149112019573,0.0113839164999188,1.134559369415942,yes,02-2023
BN.1.2.3,19.98204768122837,0.0017413877021253,1.0814849707371543,yes,02-2023
XBB.1.5.39,19.95646299214993,0.0014547617759991,1.0653390862326078,yes,02-2023
XBB.1.5.18,19.944520754154382,0.0044940782002055,1.0578026258593465,yes,02-2023
XBB.1.5.1,19.89847242965768,0.0037694013303769,1.028742631162039,yes,02-2023
XBB.1.5.31,19.87481010844444,0.0033259423503325,1.0138099069750373,yes,02-2023
XBB.1.5.34,19.87468770336305,0.0012005840679249,1.0137326600598728,yes,02-2023
DV.1.1,22.622397726083754,0.002629143357932,2.433726120331451,yes,04-2023
DV.8,22.353112009038057,0.0010238097188208,2.238626515751354,yes,04-2023
FK.1.1,21.810261151368337,0.00202304800439,1.8453268307949624,yes,04-2023
FK.1.1.2,21.606896018761415,0.0016135241168617,1.6979872043480988,yes,04-2023
FR.1,21.517404306191484,0.0013186669178413,1.6331497598406837,yes,04-2023
XBB.1.5.94,21.425890717071567,0.0010565716298231,1.5668474499860123,yes,04-2023
GH.1,21.343621231829623,0.0011220954518277,1.5072425655688129,yes,04-2023
EG.1.4,20.93279605564031,0.0024325718919184,1.2095965177003254,yes,04-2023
EG.1.2,20.857078220900416,0.0033580958777325,1.1547383552270902,yes,04-2023
EG.1.6,20.82363346642645,0.0033335244444808,1.130507369474356,yes,04-2023
CH.1.1.1,20.67433033691656,0.003784000720762,1.0223360863869315,yes,04-2023
XBB.1.5.97,20.655687376896804,0.0015480002948571,1.0088291162885503,yes,04-2023
DV.6.2,22.21929454653535,0.0015621325629052,2.254333197960088,yes,06-2023
FK.1.1.2,21.973048260305944,0.0033594248664628,2.0389271782592684,yes,06-2023
FK.1.3.2,21.95665497227692,0.0016461181845668,2.0245870110299,yes,06-2023
FR.1.1,21.93340249195016,0.0025027715255148,2.0042467073767805,yes,06-2023
GJ.1.1,21.763390436171537,0.0019652635468807,1.8555272249545771,yes,06-2023
FK.1.1,21.744977575524825,0.0060133705109685,1.8394204195121624,yes,06-2023
FR.1,21.639076098376687,0.0012429872005912,1.7467822074919186,yes,06-2023
FK.1.5,21.463967839746147,0.001175798703262,1.5936047785612488,yes,06-2023
FL.24,21.38544701305952,0.0015285383142406,1.524918021903216,yes,06-2023
EG.1.8,21.371976397358377,0.0010246245842711,1.51313448698972,yes,06-2023
EG.5.1.1,21.35776348403111,0.0298148956898578,1.5007016209552364,yes,06-2023
EG.5.1.2,21.316393859215445,0.0015117411899082,1.464513192067595,yes,06-2023
XBB.2.3.3,21.264842058455606,0.0027883226391641,1.4194178187317252,yes,06-2023
FK.1,21.157762986423027,0.0012597843249235,1.325749495635445,yes,06-2023
XBB.1.42.2,21.02106399985999,0.0066012698625995,1.2061709020104947,yes,06-2023
EG.5.1.4,21.009871114747337,0.002569960022844,1.1963798311764804,yes,06-2023
EG.1.2,20.98750199371115,0.0017469009305606,1.1768122535273202,yes,06-2023
XBB.1.42,20.98489440751192,0.001444552692579,1.174531245465009,yes,06-2023
EG.1.4,20.98146572758148,0.0022340175361978,1.1715319787229466,yes,06-2023
GJ.3,20.971337436719907,0.0018980750495515,1.162672170706064,yes,06-2023
GJ.1.2,20.93171606999208,0.0096415493667484,1.1280130453538262,yes,06-2023
FL.13.2,20.860895030540814,0.0010414217086034,1.066061742644394,yes,06-2023
EG.5.1.3,20.85494665365068,0.0018476836765545,1.0608583496949875,yes,06-2023
EG.1.5,20.82164479441603,0.0012933785735882,1.031727266923285,yes,06-2023
EG.7,20.80519376519737,0.0011086102059327,1.017336590100357,yes,06-2023
DV.7.1.2,22.42249634012532,0.0018769214173992,2.2225091160305444,yes,08-2023
GJ.4,22.277611934523037,0.0013699368966075,2.0880091840064017,yes,08-2023
EG.5.1.8,22.146239030936336,0.0014130845153983,1.9660523279267392,yes,08-2023
JL.1,22.13340092239365,0.0010139690415835,1.9541343805180331,yes,08-2023
FK.1.3.2,22.110792689090463,0.0014130845153983,1.933146574205655,yes,08-2023
DV.7.1,22.084542707896745,0.0082088344749474,1.9087780393622165,yes,08-2023
HK.3,22.045506894189906,0.0133865487298419,1.8725400862971373,yes,08-2023
FK.1.1,21.92732805474449,0.0017690523704223,1.7628316203927183,yes,08-2023
EG.10.1,21.79017126194511,0.0036891214066123,1.6355054307211685,yes,08-2023
HK.1,21.748475102238675,0.0018229868939107,1.5967978098224935,yes,08-2023
HK.11,21.67425299317604,0.0010355428509789,1.527895510902784,yes,08-2023
JG.1,21.640813353507884,0.0010247559462812,1.49685263059015,yes,08-2023
HK.6,21.450248952121324,0.0041529583086133,1.319946779845439,yes,08-2023
FL.20,21.42563591322068,0.003807777358287,1.2970978607690031,yes,08-2023
GK.2.1,21.417525466303672,0.0044765654495442,1.2895687236304103,yes,08-2023
HV.1,21.32386227238408,0.0124480880211423,1.2026187640196349,yes,08-2023
GJ.1.1,21.32274013112541,0.0013591499919098,1.20157705133576,yes,08-2023
XCH.1,21.31409069819509,0.0012728547543282,1.1935475595741052,yes,08-2023
HK.7,21.286272856326143,0.0010894773744673,1.1677235392119545,yes,08-2023
EG.5.1.1,21.21264445490828,0.1004800172590475,1.0993723944177087,yes,08-2023
FY.4.2,21.205669506717587,0.0010139690415835,1.092897370044867,yes,08-2023
GK.2,21.179601033818813,0.0045304999730327,1.0686973340348966,yes,08-2023
EG.5.1.6,21.16155292381133,0.0097729356561134,1.0519428078381023,yes,08-2023
JN.1.1,24.31238712006941,0.0049343938396068,2.2820379655626537,yes,10-2023
JN.1,23.840828962993957,0.0034753533613658,1.981619487838559,yes,10-2023
JN.3,23.79579139652688,0.002350676326055,1.952927126238141,yes,10-2023
JN.2,23.53431700632589,0.0050661127716702,1.7863480159218552,yes,10-2023
BA.2.86.1,23.366217275918423,0.0088454328993363,1.6792556788323243,yes,10-2023
HK.3.2,23.10980903722549,0.0095952175895435,1.5159040930559773,yes,10-2023
HK.2,23.108897312055703,0.003333502203759,1.515323254651424,yes,10-2023
JN.18,23.02995781590509,0.0022189573939915,1.465032780592084,yes,10-2023
FL.13,23.00751092488669,0.0013374537717209,1.450732400610943,yes,10-2023
GW.5.1.1,22.95089952938351,0.001996048432038,1.414666628014876,yes,10-2023
JE.1.1,22.68205534030553,0.0010841481331374,1.2433923942519132,yes,10-2023
BA.2.86.2,22.610902655648932,0.0010841481331374,1.1980627124517154,yes,10-2023
DV.7.1,22.593104166016065,0.0106591012715943,1.186723718350847,yes,10-2023
HK.3.3,22.325964005763005,0.0017326105679112,1.016535080792504,yes,10-2023
DV.7.1.2,22.315778601574564,0.0021986929429049,1.0100462022196617,yes,10-2023
JN.1.4.2,25.51930953289527,0.0013176831205726,1.457904376421289,yes,12-2023
JN.1.2,25.313165557880616,0.0081303852120441,1.3625710649520315,yes,12-2023
JN.1.8.1,25.239608692923667,0.0025232229968412,1.3285539683226284,yes,12-2023
JN.1.9,25.121235928436008,0.005317458834084,1.273811317582645,yes,12-2023
JN.2.5,25.06056029293452,0.0016167317720501,1.245751272376633,yes,12-2023
XDK,25.036647169750417,0.0012522662280619,1.234692413050034,yes,12-2023
JN.1.7,25.00516709556588,0.0016260770424088,1.2201341427096244,yes,12-2023
JQ.1,24.9655268355479,0.0011401229837579,1.2018021140643664,yes,12-2023
JN.9,24.93243080332581,0.0012055398762686,1.1864965280146125,yes,12-2023
JN.1.43.1,24.858533645145453,0.00267274732258,1.152322059432641,yes,12-2023
JN.4,24.748332996143976,0.002728818944732,1.1013586839829088,yes,12-2023
JN.1.1.1,24.56835777173854,0.002074650019625,1.0181273689577035,yes,12-2023
JN.1.23,26.157277450405093,0.0013046572309638,1.0848988873601704,yes,02-2024
JN.1.9.1,26.0600508800224,0.0010279117577291,1.038210520199488,yes,02-2024
KP.2.3,27.546951054766616,0.0108312671277567,1.95840625149408,yes,04-2024
KP.1.1.1,26.87826836458589,0.0115272521640784,1.4692344444069854,yes,04-2024
KP.2.1,26.472500652614997,0.002435947627126,1.1723969042147129,yes,04-2024
LB.1,26.32617688779851,0.0112662577754578,1.0653544137986375,yes,04-2024
LA.2,26.28639151776453,0.0012614728783331,1.0362496057320667,yes,04-2024
KP.3.2,26.240546478310357,0.0025229457566662,1.0027118738226013,yes,04-2024
KP.1.2,26.23829610515909,0.001652964461264,1.001065623490139,yes,04-2024
KP.3.2.2,28.511968859120387,0.0018137580181375,1.4961796228534152,yes,06-2024
KP.2.3.3,28.24360566690037,0.0016810440168104,1.372313872157427,yes,06-2024
KP.2.6,28.099000022434225,0.0013271400132714,1.3055696716636718,yes,06-2024
KP.2.3,27.70207474544264,0.071134704711347,1.1223647880205083,yes,06-2024
LW.1,27.459784238411657,0.0013271400132714,1.0105331493682923,yes,06-2024
